customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBucket,ChargeTier,ServiceCount,ChurnFlag,AtRisk
4501-ABCD,Female,0,No,Yes,60,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.56,1173.6,Yes,49-72 months,Low (<$35),0,1,0
1721-ABCD,Male,1,Yes,No,43,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),38.64,1661.52,Yes,25-48 months,Mid ($35-65),2,1,0
6084-ABCD,Male,0,Yes,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),26.84,214.72,Yes,0-12 months,Low (<$35),0,1,0
2502-ABCD,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,58.06,348.36,Yes,0-12 months,Mid ($35-65),1,1,0
3731-ABCD,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.92,3558.72,No,49-72 months,Mid ($35-65),4,0,0
3521-ABCD,Male,0,No,No,48,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,30.85,1480.8,No,25-48 months,Low (<$35),2,0,0
2176-ABCD,Female,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),53.52,3211.2,No,49-72 months,Mid ($35-65),0,0,0
9757-ABCD,Male,1,Yes,No,64,No,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),83.04,5314.56,No,49-72 months,High (>$65),2,0,0
5128-ABCD,Female,0,Yes,No,41,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),54.13,2219.33,No,25-48 months,Mid ($35-65),5,0,0
8978-ABCD,Female,0,Yes,No,37,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,52.48,1941.76,No,25-48 months,Mid ($35-65),3,0,0
1340-ABCD,Female,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,33.45,1036.95,No,25-48 months,Low (<$35),3,0,0
7529-ABCD,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.94,4364.64,No,49-72 months,High (>$65),1,0,0
9453-ABCD,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),58.24,2504.32,No,25-48 months,Mid ($35-65),1,0,0
3613-ABCD,Male,1,No,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,54.78,3560.7,No,49-72 months,Mid ($35-65),3,0,0
8388-ABCD,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),62.64,2756.16,No,25-48 months,Mid ($35-65),2,0,0
7201-ABCD,Female,0,No,No,46,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),27.95,1285.7,No,25-48 months,Low (<$35),1,0,0
2377-ABCD,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.59,2949.37,No,25-48 months,High (>$65),1,0,0
1626-ABCD,Female,0,No,No,17,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,25.44,432.48,No,13-24 months,Low (<$35),1,0,0
4246-ABCD,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,61.3,429.1,No,0-12 months,Mid ($35-65),0,0,1
4631-ABCD,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,64.76,2266.6,Yes,25-48 months,Mid ($35-65),2,1,0
8623-ABCD,Male,1,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,23.39,1099.33,No,25-48 months,Low (<$35),0,0,0
9990-ABCD,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.3,3884.7,Yes,49-72 months,Mid ($35-65),0,1,0
9399-ABCD,Female,0,No,No,54,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,21.31,1150.74,Yes,49-72 months,Low (<$35),0,1,0
6326-ABCD,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.15,3101.4,Yes,25-48 months,High (>$65),2,1,0
4248-ABCD,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),98.49,4530.54,No,25-48 months,High (>$65),0,0,0
2096-ABCD,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,64.8,2203.2,No,25-48 months,Mid ($35-65),2,0,0
4517-ABCD,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),86.56,259.68,No,0-12 months,High (>$65),2,0,0
8349-ABCD,Male,1,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.03,6722.1,Yes,49-72 months,High (>$65),2,1,0
2987-ABCD,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),99.9,2397.6,Yes,13-24 months,High (>$65),1,1,0
6048-ABCD,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),78.06,2732.1,No,25-48 months,High (>$65),2,0,0
3099-ABCD,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,67.88,2986.72,No,25-48 months,High (>$65),1,0,0
2147-ABCD,Female,0,No,No,20,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,27.39,547.8,No,13-24 months,Low (<$35),1,0,0
7739-ABCD,Male,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,30.22,453.3,No,13-24 months,Low (<$35),4,0,0
8595-ABCD,Male,0,No,No,37,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,23.73,878.01,No,25-48 months,Low (<$35),0,0,0
3207-ABCD,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),52.45,0.0,No,0-12 months,Mid ($35-65),0,0,0
9864-ABCD,Female,0,No,No,0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),31.74,0.0,No,0-12 months,Low (<$35),1,0,1
5923-ABCD,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),25.29,379.35,No,13-24 months,Low (<$35),1,0,0
1452-ABCD,Female,1,No,No,2,No,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,31.76,63.52,Yes,0-12 months,Low (<$35),1,1,0
1640-ABCD,Female,0,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,28.88,202.16,Yes,0-12 months,Low (<$35),0,1,0
3292-ABCD,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,97.23,2333.52,Yes,13-24 months,High (>$65),2,1,0
6990-ABCD,Male,0,Yes,No,41,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.55,1416.55,Yes,25-48 months,Low (<$35),1,1,0
2173-ABCD,Female,0,No,No,21,No,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),76.22,1600.62,No,13-24 months,High (>$65),2,0,0
9630-ABCD,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,80.1,2242.8,No,25-48 months,High (>$65),4,0,0
9625-ABCD,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),62.53,375.18,No,0-12 months,Mid ($35-65),3,0,0
9140-ABCD,Male,0,Yes,Yes,45,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.32,3974.4,Yes,25-48 months,High (>$65),1,1,0
8912-ABCD,Female,0,Yes,No,8,No,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.57,500.56,No,0-12 months,Mid ($35-65),2,0,1
3585-ABCD,Male,0,Yes,No,25,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,60.8,1520.0,No,25-48 months,Mid ($35-65),2,0,0
5276-ABCD,Male,0,No,No,63,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.76,1181.88,No,49-72 months,Low (<$35),0,0,0
7006-ABCD,Female,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),64.68,2328.48,No,25-48 months,Mid ($35-65),2,0,0
3006-ABCD,Male,0,Yes,No,51,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),21.5,1096.5,No,49-72 months,Low (<$35),0,0,0
2207-ABCD,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.93,4026.96,Yes,49-72 months,Mid ($35-65),1,1,0
1102-ABCD,Male,0,No,Yes,9,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),27.38,246.42,Yes,0-12 months,Low (<$35),0,1,0
3756-ABCD,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),68.37,1367.4,No,13-24 months,High (>$65),1,0,0
4493-ABCD,Female,0,Yes,No,30,No,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.73,621.9,No,25-48 months,Low (<$35),0,0,0
6219-ABCD,Male,0,Yes,Yes,30,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),27.58,827.4,Yes,25-48 months,Low (<$35),0,1,0
5482-ABCD,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,67.9,3530.8,Yes,49-72 months,High (>$65),2,1,0
3111-ABCD,Female,0,No,Yes,44,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.23,2738.12,No,25-48 months,Mid ($35-65),1,0,0
9060-ABCD,Male,0,No,No,22,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.27,555.94,No,13-24 months,Low (<$35),0,0,0
1092-ABCD,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),74.73,4483.8,No,49-72 months,High (>$65),3,0,0
3496-ABCD,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,35.84,2114.56,No,49-72 months,Mid ($35-65),2,0,0
9391-ABCD,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.47,253.41,Yes,0-12 months,High (>$65),1,1,0
6595-ABCD,Female,0,Yes,Yes,18,No,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.39,439.02,No,13-24 months,Low (<$35),0,0,0
3811-ABCD,Male,1,Yes,Yes,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),30.59,122.36,Yes,0-12 months,Low (<$35),1,1,0
7624-ABCD,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,52.02,2601.0,Yes,49-72 months,Mid ($35-65),2,1,0
9272-ABCD,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,35.48,283.84,Yes,0-12 months,Mid ($35-65),2,1,0
7831-ABCD,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,85.9,2405.2,No,25-48 months,High (>$65),2,0,0
1212-ABCD,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,93.19,3075.27,Yes,25-48 months,High (>$65),3,1,0
5469-ABCD,Female,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),35.85,932.1,Yes,25-48 months,Mid ($35-65),3,1,0
6619-ABCD,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.21,481.68,No,0-12 months,Mid ($35-65),2,0,1
8430-ABCD,Male,0,Yes,Yes,30,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),52.67,1580.1,No,25-48 months,Mid ($35-65),1,0,0
4870-ABCD,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.68,4302.72,Yes,49-72 months,High (>$65),1,1,0
6327-ABCD,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,64.7,323.5,Yes,0-12 months,Mid ($35-65),1,1,0
6038-ABCD,Male,0,No,No,5,No,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),62.81,314.05,Yes,0-12 months,Mid ($35-65),2,1,0
1784-ABCD,Male,0,No,No,25,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),30.67,766.75,No,25-48 months,Low (<$35),2,0,0
5639-ABCD,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.38,6145.84,No,49-72 months,High (>$65),1,0,0
2432-ABCD,Male,1,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,47.0,2256.0,No,25-48 months,Mid ($35-65),3,0,0
1100-ABCD,Male,0,No,No,49,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),27.82,1363.18,No,49-72 months,Low (<$35),0,0,0
3744-ABCD,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,61.05,1587.3,No,25-48 months,Mid ($35-65),1,0,0
5803-ABCD,Female,0,Yes,No,43,No,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,95.5,4106.5,No,25-48 months,High (>$65),2,0,0
8161-ABCD,Female,0,No,No,0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,36.65,0.0,Yes,0-12 months,Mid ($35-65),2,1,0
6226-ABCD,Female,0,No,No,66,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.94,3164.04,Yes,49-72 months,Mid ($35-65),2,1,0
5104-ABCD,Female,0,No,No,44,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.66,1701.04,No,25-48 months,Mid ($35-65),3,0,0
8872-ABCD,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.03,3151.89,Yes,49-72 months,Mid ($35-65),0,1,0
3881-ABCD,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),96.24,5004.48,No,49-72 months,High (>$65),4,0,0
2392-ABCD,Female,0,Yes,Yes,8,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,68.17,545.36,Yes,0-12 months,High (>$65),3,1,0
1708-ABCD,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.11,4622.15,No,49-72 months,High (>$65),1,0,0
9547-ABCD,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,26.25,105.0,Yes,0-12 months,Low (<$35),1,1,0
7387-ABCD,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,93.88,3567.44,No,25-48 months,High (>$65),2,0,0
5129-ABCD,Female,0,No,Yes,0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),21.02,0.0,Yes,0-12 months,Low (<$35),0,1,0
5357-ABCD,Female,0,No,Yes,30,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.91,597.3,Yes,25-48 months,Low (<$35),0,1,0
8192-ABCD,Male,1,No,Yes,21,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.74,540.54,No,13-24 months,Low (<$35),0,0,0
4067-ABCD,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.41,3409.35,No,25-48 months,High (>$65),1,0,0
6575-ABCD,Male,0,No,No,42,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.19,1057.98,No,25-48 months,Low (<$35),0,0,0
3008-ABCD,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,53.51,428.08,Yes,0-12 months,Mid ($35-65),3,1,0
6742-ABCD,Female,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,57.75,1443.75,No,25-48 months,Mid ($35-65),2,0,0
3413-ABCD,Male,1,Yes,Yes,47,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.2,2970.4,No,25-48 months,Mid ($35-65),2,0,0
6372-ABCD,Male,0,Yes,No,61,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),61.57,3755.77,No,49-72 months,Mid ($35-65),2,0,0
5005-ABCD,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),61.79,3089.5,Yes,49-72 months,Mid ($35-65),2,1,0
8477-ABCD,Female,0,No,No,31,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),47.74,1479.94,No,25-48 months,Mid ($35-65),3,0,0
8537-ABCD,Male,0,No,No,49,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.26,4226.74,Yes,49-72 months,High (>$65),1,1,0
4549-ABCD,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.45,1505.9,Yes,13-24 months,High (>$65),0,1,0
5446-ABCD,Male,1,No,Yes,57,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),39.57,2255.49,No,49-72 months,Mid ($35-65),2,0,0
7944-ABCD,Female,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),83.3,2665.6,No,25-48 months,High (>$65),2,0,0
1050-ABCD,Female,1,No,No,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,87.23,5059.34,Yes,49-72 months,High (>$65),4,1,0
1561-ABCD,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,66.3,4110.6,No,49-72 months,High (>$65),2,0,0
8612-ABCD,Male,0,Yes,No,66,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,37.42,2469.72,No,49-72 months,Mid ($35-65),0,0,0
1674-ABCD,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,72.51,2247.81,Yes,25-48 months,High (>$65),2,1,0
5419-ABCD,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,92.13,2118.99,Yes,13-24 months,High (>$65),1,1,0
4812-ABCD,Male,0,No,No,42,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,26.58,1116.36,Yes,25-48 months,Low (<$35),3,1,0
1263-ABCD,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,98.92,2670.84,No,25-48 months,High (>$65),2,0,0
2861-ABCD,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),65.55,2818.65,No,25-48 months,High (>$65),3,0,0
3127-ABCD,Female,0,No,No,51,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.93,1220.43,No,49-72 months,Low (<$35),0,0,0
4120-ABCD,Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.52,2201.04,Yes,25-48 months,High (>$65),1,1,0
2613-ABCD,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.35,820.2,No,0-12 months,High (>$65),2,0,1
4973-ABCD,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.87,1948.97,Yes,25-48 months,Mid ($35-65),3,1,0
5412-ABCD,Male,0,No,No,10,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),35.27,352.7,Yes,0-12 months,Mid ($35-65),1,1,0
2873-ABCD,Female,1,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,82.93,5307.52,Yes,49-72 months,High (>$65),3,1,0
8861-ABCD,Female,0,Yes,No,25,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,29.08,727.0,Yes,25-48 months,Low (<$35),0,1,0
5074-ABCD,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,66.82,735.02,No,0-12 months,High (>$65),2,0,0
6535-ABCD,Male,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.53,4254.91,No,25-48 months,High (>$65),2,0,0
7862-ABCD,Male,0,Yes,No,46,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,38.28,1760.88,Yes,25-48 months,Mid ($35-65),1,1,0
3275-ABCD,Female,0,Yes,No,24,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.06,457.44,No,13-24 months,Low (<$35),0,0,0
7937-ABCD,Female,0,No,No,5,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.26,291.3,Yes,0-12 months,Mid ($35-65),2,1,0
3681-ABCD,Male,0,Yes,No,29,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.9,577.1,Yes,25-48 months,Low (<$35),0,1,0
6318-ABCD,Female,0,No,No,49,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),86.51,4238.99,No,49-72 months,High (>$65),3,0,0
8964-ABCD,Female,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,96.04,4225.76,Yes,25-48 months,High (>$65),3,1,0
1238-ABCD,Female,0,No,No,26,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,53.25,1384.5,No,25-48 months,Mid ($35-65),4,0,0
5756-ABCD,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),93.86,6757.92,No,49-72 months,High (>$65),0,0,0
7083-ABCD,Male,1,Yes,No,33,No,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,97.63,3221.79,Yes,25-48 months,High (>$65),2,1,0
8561-ABCD,Male,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),89.55,895.5,No,0-12 months,High (>$65),2,0,0
5925-ABCD,Male,1,Yes,No,35,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.07,2242.45,Yes,25-48 months,Mid ($35-65),2,1,0
8641-ABCD,Male,0,Yes,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.69,41.38,No,0-12 months,Low (<$35),0,0,1
5511-ABCD,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),89.19,3210.84,No,25-48 months,High (>$65),1,0,0
2268-ABCD,Male,0,No,No,70,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),50.14,3509.8,No,49-72 months,Mid ($35-65),3,0,0
6079-ABCD,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),79.53,159.06,Yes,0-12 months,High (>$65),0,1,0
2960-ABCD,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.89,111.78,Yes,0-12 months,Mid ($35-65),1,1,0
2665-ABCD,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,63.62,699.82,No,0-12 months,Mid ($35-65),2,0,1
4075-ABCD,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),99.57,99.57,No,0-12 months,High (>$65),2,0,0
6746-ABCD,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,86.35,4749.25,Yes,49-72 months,High (>$65),1,1,0
5569-ABCD,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,65.17,2150.61,No,25-48 months,High (>$65),2,0,0
9672-ABCD,Male,0,No,No,21,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,22.42,470.82,No,13-24 months,Low (<$35),0,0,0
7627-ABCD,Male,0,Yes,No,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,33.74,2193.1,No,49-72 months,Low (<$35),2,0,0
2638-ABCD,Female,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),44.72,357.76,No,0-12 months,Mid ($35-65),3,0,1
3196-ABCD,Male,0,Yes,Yes,69,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.28,4366.32,Yes,49-72 months,Mid ($35-65),1,1,0
9580-ABCD,Female,0,Yes,Yes,22,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,20.29,446.38,Yes,13-24 months,Low (<$35),0,1,0
1812-ABCD,Male,1,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,26.42,1690.88,No,49-72 months,Low (<$35),2,0,0
